,book_id,book_isbn,name,image,category
1062,17604,9781780000000.0,Crystal Wisdom Healing Oracle,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7802/9781780289403.jpg,Mind-Body-Spirit
1063,414,9780170000000.0,Understanding Nutrition with Online Study Tools,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1703/9780170366670.jpg,Medical
1064,17914,9781850000000.0,Packing for Mars,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8516/9781851688234.jpg,Natural-History
1065,18690,9781410000000.0,Gemstones,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4053/9781405357975.jpg,Natural-History
1066,28480,9780200000000.0,Educational Research,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1955/9780195518313.jpg,Teaching-Resources-Education
1067,30943,9780140000000.0,Rockers and Rollers,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141043517.jpg,Transport
1068,25654,9780060000000.0,A People's History of the United States,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0623/9780062397348.jpg,Society-Social-Sciences
1069,9333,9780240000000.0,English for Everyone English Grammar Guide,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241242360.jpg,Dictionaries-Languages
1070,9105,9787560000000.0,New Practical Chinese Reader vol.1 - Textbook,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9787/5619/9787561926239.jpg,Dictionaries-Languages
1071,31742,9781880000000.0,The Motorcycle Diaries,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8761/9781876175702.jpg,Travel-Holiday-Guides
1072,25162,9780930000000.0,Society of the Spectacle,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9348/9780934868075.jpg,Society-Social-Sciences
1073,2256,9781790000000.0,Secrets for the Mad,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7850/9781785036804.jpg,Art-Photography
1074,31809,9781790000000.0,Amazing Train Journeys,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7870/9781787014305.jpg,Travel-Holiday-Guides
1075,27460,9781590000000.0,iClip Magnetic Bookmark Owls,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5935/9781593593421.jpg,Stationery
1076,12268,9780220000000.0,Palestine,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2240/9780224069823.jpg,Graphic-Novels-Anime-Manga
1077,29888,9781590000000.0,What to Do When Your Brain Gets Stuck,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5914/9781591478058.jpg,Teen-Young-Adult
1078,13739,9781930000000.0,Growing Yourself Up,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9253/9781925335194.jpg,Health
1079,24511,9780350000000.0,"Life, the Universe and Everything",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3453/9780345391827.jpg,Science-Fiction-Fantasy-Horror
1080,12931,9781450000000.0,Darth Vader and Son,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4521/9781452106557.jpg,Health
1081,23911,9780010000000.0,A Knight of the Seven Kingdoms,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0082/9780008238094.jpg,Science-Fiction-Fantasy-Horror
1082,6012,9781330000000.0,AI Superpowers,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/3285/9781328546395.jpg,Computing
1083,15939,9780100000000.0,Women Who Love Too Much,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099474128.jpg,Humour
1084,16548,9780140000000.0,And Another Thing,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141028606.jpg,Humour
1085,25819,9780330000000.0,Facing Up,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3303/9780330392266.jpg,Sport
1086,12511,9780320000000.0,"Yotsuba&!, Vol. 6",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3160/9780316073240.jpg,Graphic-Novels-Anime-Manga
1087,31483,9781910000000.0,World's Most Spectacular Railway Journeys,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9067/9781906780494.jpg,Transport
1088,29321,9781440000000.0,How Apollo Flew to the Moon,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4419/9781441971784.jpg,Technology-Engineering
1089,26418,9781610000000.0,The Men's Health Big Book Of 15-Minute Workouts,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6096/9781609617356.jpg,Sport
1090,17457,9780880000000.0,The Book of the Law,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8772/9780877283348.jpg,Mind-Body-Spirit
1091,31480,9780860000000.0,Focke Wulf Fw190 Manual,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8573/9780857337894.jpg,Transport
1092,17618,9780870000000.0,How to Know God: Yoga Aphorisms of Patanjali,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8748/9780874810417.jpg,Mind-Body-Spirit
1093,13978,9780330000000.0,Das Reich,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3305/9780330509985.jpg,History-Archaeology
1094,2131,9780490000000.0,Mystical Mandala Coloring Book,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4864/9780486456942.jpg,Art-Photography
1095,6936,9780860000000.0,Norwegian Wood,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8570/9780857052551.jpg,Crafts-Hobbies
1096,12035,9781610000000.0,Attack On Titan 6,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6126/9781612622552.jpg,Graphic-Novels-Anime-Manga
1097,16863,9781790000000.0,"Good Vibes, Good Life",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7881/9781788171823.jpg,Mind-Body-Spirit
1098,7919,9780100000000.0,The Curious Incident of the Dog in the Night-time,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099470434.jpg,Crime-Thriller
1099,2575,9780630000000.0,Essential Elements For Strings,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6340/9780634038174.jpg,Art-Photography
1100,25035,9781590000000.0,Healing Trauma,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5917/9781591796589.jpg,Society-Social-Sciences
1101,13607,9780740000000.0,Somatics,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7382/9780738209579.jpg,Health
1102,6232,9781590000000.0,The Lego Animation Book,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5932/9781593277413.jpg,Computing
1103,10575,9780880000000.0,The Guitar Player Repair Guide,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8793/9780879309213.jpg,Entertainment
1104,3002,9781780000000.0,Wild,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7823/9781782390626.jpg,Biography
1105,13523,9780160000000.0,Reading Magic,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1560/9780156035101.jpg,Health
1106,19771,9781510000000.0,Bad Blood,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509868087.jpg,Poetry-Drama
1107,16029,9780330000000.0,The Call of the Weird,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330435703.jpg,Humour
1108,1926,9781840000000.0,Introducing Quantum Theory,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8404/9781840468502.jpg,Science-Geography
1109,10280,9781530000000.0,She Said,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5266/9781526603272.jpg,Entertainment
1110,11857,9781410000000.0,Harry Potter and the Philosopher's Stone - Hufflepuff Edition,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4088/9781408883808.jpg,Graphic-Novels-Anime-Manga
1111,32082,9780100000000.0,Raw Spirit,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099460275.jpg,Travel-Holiday-Guides
1112,21690,9781780000000.0,Research Methods for Product Design,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7806/9781780673028.jpg,Reference
1113,24828,9780470000000.0,"The Boy Who Was Raised as a Dog, 3rd Edition",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4650/9780465094455.jpg,Society-Social-Sciences
1114,21357,9780450000000.0,The Art and Craft of Feature Writing: Based on the Wall Street Journal Guide,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4522/9780452261587.jpg,Reference
1115,11965,9781970000000.0,"My Hero Academia, Vol. 17",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9747/9781974702565.jpg,Graphic-Novels-Anime-Manga
1116,31324,9781790000000.0,Nuclear Weapons Operations Manual,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7852/9781785211393.jpg,Transport
1117,22361,9780790000000.0,Have a Little Faith,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7868/9780786891344.jpg,Religion
1118,26703,9781400000000.0,The High Performance Planner,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401957230.jpg,Stationery
1119,2855,9781850000000.0,Stitch and Structure,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8499/9781849941211.jpg,Art-Photography
1120,7736,9781630000000.0,Illustration School: Let's Draw a Story,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6315/9781631590931.jpg,Crafts-Hobbies
1121,13970,9780060000000.0,From Third World to First,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0609/9780060957513.jpg,History-Archaeology
1122,18512,9781780000000.0,RHS Genealogy for Gardeners,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784723804.jpg,Natural-History
1123,8290,9780350000000.0,Smokin' Seventeen,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3455/9780345527707.jpg,Crime-Thriller
1124,20333,9780140000000.0,The Last Days of Socrates,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1404/9780140455496.jpg,Poetry-Drama
1125,4387,9781780000000.0,All That Remains,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7841/9781784162818.jpg,Business-Finance-Law
1126,21720,9780740000000.0,Super Mario Odyssey,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7440/9780744018875.jpg,Reference
1127,30436,9781860000000.0,Magic Tree House 1: Valley of the Dinosaurs,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8623/9781862305236.jpg,Teen-Young-Adult
1128,28523,9781450000000.0,Effective Supervision for the Helping Professions,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4462/9781446269947.jpg,Teaching-Resources-Education
1129,1391,9780470000000.0,Chemistry Essentials For Dummies,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4706/9780470618363.jpg,Science-Geography
1130,20924,9780200000000.0,Oxford IB Diploma Programme: Mathematics Standard Level Course Companion,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1983/9780198390114.jpg,Reference
1131,29178,9780680000000.0,Genius,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6797/9780679747048.jpg,Technology-Engineering
1132,28788,9781590000000.0,The Book Of Five Rings,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5903/9781590309841.jpg,Technology-Engineering
1133,7832,9781570000000.0,10-Minute Blocks 2,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5742/9781574214031.jpg,Crafts-Hobbies
1134,5756,9780140000000.0,The Long Haul (Diary of a Wimpy Kid book 9),https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1413/9780141354224.jpg,Childrens-Books
1135,13087,9781620000000.0,The Baby-Led Weaning Cookbook,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6151/9781615190492.jpg,Health
1136,18352,9781580000000.0,The Way of the Horse,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5773/9781577315131.jpg,Natural-History
1137,13404,9780870000000.0,Yoga Mala,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8654/9780865477513.jpg,Health
1138,18954,9781470000000.0,Money Master the Game,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4711/9781471143359.jpg,Personal-Development
1139,15312,9781850000000.0,Code of Practice for In-service Inspection and Testing of Electrical Equipment,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8491/9781849196260.jpg,Home-Garden
1140,8591,9780750000000.0,Dust,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7515/9780751547597.jpg,Crime-Thriller
1141,12222,9781480000000.0,The Hedge Knight: The Graphic Novel,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4778/9781477849101.jpg,Graphic-Novels-Anime-Manga
1142,30637,9781780000000.0,Road Racer,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7824/9781782437796.jpg,Transport
1143,16996,9780520000000.0,Fingerprints Of The Gods,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5178/9780517887295.jpg,Mind-Body-Spirit
1144,12534,9781940000000.0,The Rising Of The Shield Hero Volume 02: Light Novel,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9355/9781935548782.jpg,Graphic-Novels-Anime-Manga
1145,26955,9781620000000.0,Eldritch Horror,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6166/9781616618087.jpg,Stationery
1146,6096,9780600000000.0,JavaScript: The Definitive Guide,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5968/9780596805524.jpg,Computing
1147,17253,9780390000000.0,The Inner Voice Of Love,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3854/9780385483483.jpg,Mind-Body-Spirit
1148,13491,9780910000000.0,Yoga and Ayurveda,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9149/9780914955818.jpg,Health
1149,4594,9781570000000.0,The Assertiveness Workbook,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5722/9781572242098.jpg,Business-Finance-Law
1150,3213,9781840000000.0,When Genius Failed,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8411/9781841155043.jpg,Biography
1151,2732,9781950000000.0,Indistractable,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9488/9781948836531.jpg,Art-Photography
1152,22876,9780330000000.0,Warleggan,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3304/9780330463409.jpg,Romance
1153,30878,9780070000000.0,The 12-Volt Bible for Boats,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0713/9780071392334.jpg,Transport
1154,14759,9780390000000.0,Stiff,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393324822.jpg,History-Archaeology
1155,8718,9780960000000.0,Russian Criminal Tattoo Encyclopaedia Volume II,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9550/9780955006128.jpg,Crime-Thriller
1156,28018,9780670000000.0,Creative Schools,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6700/9780670016716.jpg,Teaching-Resources-Education
1157,952,9781620000000.0,Plant Spirit Medicine,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6220/9781622030958.jpg,Medical
1158,26347,9781910000000.0,At the Pond,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9115/9781911547396.jpg,Sport
1159,11860,9781420000000.0,"Uzumaki (3-in-1, Deluxe Edition)",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4215/9781421561325.jpg,Graphic-Novels-Anime-Manga
1160,15835,9780750000000.0,Release Your Anger: Midnight Edition: An Adult Coloring Book with 40 Swear Words to Color and Relax,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7535/9780753545669.jpg,Humour
1161,25319,9780790000000.0,Let Your Life Speak,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7879/9780787947354.jpg,Society-Social-Sciences
1162,31341,9780260000000.0,Helvetica and the New York City Subway System,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2620/9780262015486.jpg,Transport
1163,25712,9780740000000.0,Pilates Anatomy,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7360/9780736083867.jpg,Sport
1164,22427,9781590000000.0,Ignatius Catholic Study Bible: New Testament,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5861/9781586174842.jpg,Religion
1165,18462,9781610000000.0,Lost Cat,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6081/9781608199778.jpg,Natural-History
1166,28354,9781510000000.0,The Impact Cycle,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5063/9781506306865.jpg,Teaching-Resources-Education
1167,13165,9780550000000.0,The Happiest Baby On The Block,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5533/9780553393231.jpg,Health
1168,15145,9781780000000.0,My Wonderful World of Shoes,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7806/9781780670010.jpg,Home-Garden
1169,27317,9789500000000.0,Bible Marking Kit,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9789/5035/9789503503690.jpg,Stationery
1170,24670,9780060000000.0,Flight of the Nighthawks,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0607/9780060792794.jpg,Science-Fiction-Fantasy-Horror
1171,28372,9781470000000.0,Economics for the IB Diploma Revision Guide,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4718/9781471807183.jpg,Teaching-Resources-Education
1172,32161,9781790000000.0,Lonely Planet Best of Portugal,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786576743.jpg,Travel-Holiday-Guides
1173,1368,9781480000000.0,Childhood Disrupted,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4767/9781476748368.jpg,Science-Geography
1174,18273,9780060000000.0,Botany Coloring Book,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0646/9780064603027.jpg,Natural-History
1175,2578,9780490000000.0,Poetics,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4862/9780486295770.jpg,Art-Photography
1176,3474,9780140000000.0,Escape from Camp 14,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143122913.jpg,Biography
1177,7891,9781840000000.0,Knitted Fairies,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8444/9781844483600.jpg,Crafts-Hobbies
1178,31299,9780260000000.0,The Simple Science of Flight,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2625/9780262513135.jpg,Transport
1179,15736,9781850000000.0,"Grinding, Honing and Polishing",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8548/9781854862525.jpg,Home-Garden
1180,4457,9781440000000.0,"The Art of Thinking Clearly: Better Thinking, Better Decisions",https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4447/9781444759549.jpg,Business-Finance-Law
1181,14562,9781850000000.0,A Brief History of Life in Victorian Britain,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8452/9781845297077.jpg,History-Archaeology
1182,26996,9780490000000.0,Creative Haven Fanciful Faces Coloring Book,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4867/9780486779355.jpg,Stationery
1183,19057,9780200000000.0,A Guide to the Good Life,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1953/9780195374612.jpg,Personal-Development
1184,2451,9780500000000.0,Henri Cartier-Bresson,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5003/9780500301241.jpg,Art-Photography
1185,5055,9780010000000.0,Mr Stink,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007279067.jpg,Childrens-Books
1186,26960,9781630000000.0,Star Wars,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6334/9781633440265.jpg,Stationery
1187,18939,9781450000000.0,Hallucinations,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447208266.jpg,Personal-Development
1188,366,9781560000000.0,Active Birth,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5583/9781558320383.jpg,Medical
1189,31468,9781880000000.0,Motorcycle Journeys Through Western Europe,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8843/9781884313820.jpg,Transport
1190,9202,9780810000000.0,Grammar Girl's Quick and Dirty Tips for Better Writing,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8050/9780805088311.jpg,Dictionaries-Languages
1191,10802,9780450000000.0,What To Listen For In Music,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4515/9780451531766.jpg,Entertainment
1192,20358,9780850000000.0,The Playboy of the Western World,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8534/9780853424062.jpg,Poetry-Drama
1193,26739,9781910000000.0,Really Relaxing Colouring Book 2,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9087/9781908707321.jpg,Stationery
1194,5269,9780550000000.0,Diary of a Wombat,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5470/9780547076690.jpg,Childrens-Books
1195,15993,9780060000000.0,Everyone's a Aliebn When Ur a Aliebn Too,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0625/9780062569028.jpg,Humour
1196,26988,9781840000000.0,Orla Kiely Baby Journal,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8409/9781840916843.jpg,Stationery
1197,25266,9780970000000.0,The Yamas & Niyamas,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9744/9780974470641.jpg,Society-Social-Sciences
1198,19510,9781850000000.0,Mess,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8461/9781846144479.jpg,Personal-Development
1199,1693,9780440000000.0,Edexcel AS and A Level Modular Mathematics Core Mathematics 3 C3,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4355/9780435519094.jpg,Science-Geography
1200,15564,9781620000000.0,Balancing in Heels,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6233/9781623366384.jpg,Home-Garden
1201,6844,9781120000000.0,Office 2016 All-In-One For Dummies,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1190/9781119083122.jpg,Computing
1202,29121,9780880000000.0,Sound Reinforcement Handbook,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8818/9780881889000.jpg,Technology-Engineering
1203,1202,9780680000000.0,Spell Of The Sensuous,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6797/9780679776390.jpg,Science-Geography
1204,542,9781590000000.0,Learning Emotion-Focused Therapy,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5914/9781591470809.jpg,Medical
1205,22379,9781400000000.0,The Amazing Power of Deliberate Intent,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401906962.jpg,Religion
1206,11027,9781620000000.0,Artisan Sourdough Made Simple,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6241/9781624144295.jpg,Food-Drink
1207,25134,9780350000000.0,The Undercover Economist,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349119854.jpg,Society-Social-Sciences
1208,29906,9781580000000.0,The Invisible Boy,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5824/9781582464503.jpg,Teen-Young-Adult
1209,28691,9780390000000.0,The Elegant Universe,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393338102.jpg,Technology-Engineering
1210,12039,9781610000000.0,Fairy Tail 1,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6126/9781612622767.jpg,Graphic-Novels-Anime-Manga
1211,9404,9780310000000.0,Biblical Hebrew Laminated Sheet,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3102/9780310262954.jpg,Dictionaries-Languages
1212,29472,9781600000000.0,Clock Repairing as a Hobby,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6023/9781602391536.jpg,Technology-Engineering
1213,18971,9780350000000.0,Wabi Sabi,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3494/9780349421001.jpg,Personal-Development
1214,26322,9781680000000.0,Beneath the Surface,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6835/9781683580874.jpg,Sport
1215,9761,9780560000000.0,THE FRENCH EXPERIENCE 2 COURSE BOOK (NEW EDITION),https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5635/9780563519096.jpg,Dictionaries-Languages
1216,1305,9780140000000.0,Happy City,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141047546.jpg,Science-Geography
1217,16054,9780720000000.0,How it Works: The Student,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718184285.jpg,Humour
1218,16279,9781790000000.0,Bill Bailey's Remarkable Guide to British Birds,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7864/9781786483768.jpg,Humour
1219,5257,9781410000000.0,A Monster Calls,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4063/9781406361803.jpg,Childrens-Books
1220,30721,9781910000000.0,The Railway Adventures,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9104/9781910463871.jpg,Transport
1221,18662,9780230000000.0,The Oldest Living Things in the World,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2260/9780226057507.jpg,Natural-History
1222,24725,9781510000000.0,Bad Blood,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509868087.jpg,Society-Social-Sciences
1223,3314,9781910000000.0,Maybe You Should Talk to Someone,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9116/9781911617044.jpg,Biography
